Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
AND,2020-01-01,2020-01-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2020,2020,,103.343940,X,base year is 2015
AND,2021-01-01,2021-01-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2021,2021,,103.027258,X,base year is 2015
AND,2022-01-01,2022-01-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2022,2022,,106.721883,X,base year is 2015
AND,2023-01-01,2023-01-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2023,2023,,114.744497,X,base year is 2015
AND,2024-01-01,2024-01-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2024,2024,,119.705851,X,base year is 2015
AND,2000-02-01,2000-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2000,2000,,72.174362,I,base year is 2015
AND,2001-02-01,2001-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2001,2001,,74.608571,I,base year is 2015
AND,2002-02-01,2002-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2002,2002,,77.041729,I,base year is 2015
AND,2003-02-01,2003-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2003,2003,,79.469625,I,base year is 2015
AND,2004-02-01,2004-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2004,2004,,81.879928,I,base year is 2015
AND,2005-02-01,2005-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2005,2005,,84.307825,I,base year is 2015
AND,2006-02-01,2006-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,,87.298711,I,base year is 2015
AND,2007-02-01,2007-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,,90.342379,I,base year is 2015
AND,2008-02-01,2008-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,,93.034177,I,base year is 2015
AND,2009-02-01,2009-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,,96.183405,I,base year is 2015
AND,2010-02-01,2010-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,,95.479667,I,base year is 2015
AND,2011-02-01,2011-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,,97.221419,I,base year is 2015
AND,2012-02-01,2012-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,,99.578941,I,base year is 2015
AND,2013-02-01,2013-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,,100.880857,I,base year is 2015
AND,2014-02-01,2014-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,100.810483,X,base year is 2015
AND,2015-02-01,2015-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,99.121512,X,base year is 2015
AND,2016-02-01,2016-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,98.593708,X,base year is 2015
AND,2017-02-01,2017-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,101.760529,X,base year is 2015
AND,2018-02-01,2018-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,101.549408,X,base year is 2015
AND,2019-02-01,2019-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,101.760529,X,base year is 2015
AND,2020-02-01,2020-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,102.710576,X,base year is 2015
AND,2021-02-01,2021-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,103.132819,X,base year is 2015
AND,2022-02-01,2022-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,107.355247,X,base year is 2015
AND,2023-02-01,2023-02-28,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,115.377862,X,base year is 2015
AND,2024-02-01,2024-02-29,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2024,2024,,120.339215,X,base year is 2015
AND,2000-03-01,2000-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,72.377213,I,base year is 2015
AND,2001-03-01,2001-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,74.811422,I,base year is 2015
AND,2002-03-01,2002-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,77.244053,I,base year is 2015
AND,2003-03-01,2003-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,79.671950,I,base year is 2015
AND,2004-03-01,2004-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,82.073456,I,base year is 2015
AND,2005-03-01,2005-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,84.554133,I,base year is 2015
AND,2006-03-01,2006-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,87.562613,I,base year is 2015
AND,2007-03-01,2007-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,90.544703,I,base year is 2015
AND,2008-03-01,2008-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,93.368453,I,base year is 2015
AND,2009-03-01,2009-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,96.086641,I,base year is 2015
AND,2010-03-01,2010-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,95.611618,I,base year is 2015
AND,2011-03-01,2011-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,97.432540,I,base year is 2015
AND,2012-03-01,2012-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,99.702095,I,base year is 2015
AND,2013-03-01,2013-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,100.916044,I,base year is 2015
AND,2014-03-01,2014-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,101.338287,X,base year is 2015
AND,2015-03-01,2015-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,100.177119,X,base year is 2015
AND,2016-03-01,2016-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,99.438194,X,base year is 2015
AND,2017-03-01,2017-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,102.288333,X,base year is 2015
AND,2018-03-01,2018-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,103.027258,X,base year is 2015
AND,2019-03-01,2019-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,103.555062,X,base year is 2015
AND,2020-03-01,2020-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,103.977304,X,base year is 2015
AND,2021-03-01,2021-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,104.927351,X,base year is 2015
AND,2022-03-01,2022-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,109.994265,X,base year is 2015
AND,2023-03-01,2023-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,117.066833,X,base year is 2015
AND,2024-03-01,2024-03-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2024,2024,,121.922626,X,base year is 2015
AND,2000-04-01,2000-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,72.580064,I,base year is 2015
AND,2001-04-01,2001-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,75.014272,I,base year is 2015
AND,2002-04-01,2002-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,77.446378,I,base year is 2015
AND,2003-04-01,2003-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,79.874274,I,base year is 2015
AND,2004-04-01,2004-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,82.266984,I,base year is 2015
AND,2005-04-01,2005-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,84.800441,I,base year is 2015
AND,2006-04-01,2006-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,87.826515,I,base year is 2015
AND,2007-04-01,2007-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,90.747028,I,base year is 2015
AND,2008-04-01,2008-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,93.702728,I,base year is 2015
AND,2009-04-01,2009-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,95.989877,I,base year is 2015
AND,2010-04-01,2010-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,95.743569,I,base year is 2015
AND,2011-04-01,2011-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,97.643662,I,base year is 2015
AND,2012-04-01,2012-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,99.825250,I,base year is 2015
AND,2013-04-01,2013-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,100.951231,I,base year is 2015
AND,2014-04-01,2014-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,101.549408,X,base year is 2015
AND,2015-04-01,2015-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,100.282679,X,base year is 2015
AND,2016-04-01,2016-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,99.543754,X,base year is 2015
AND,2017-04-01,2017-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,102.393894,X,base year is 2015
AND,2018-04-01,2018-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,103.343940,X,base year is 2015
AND,2019-04-01,2019-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,104.082865,X,base year is 2015
AND,2020-04-01,2020-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,104.293987,X,base year is 2015
AND,2021-04-01,2021-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,105.349594,X,base year is 2015
AND,2022-04-01,2022-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,111.683237,X,base year is 2015
AND,2023-04-01,2023-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,117.700197,X,base year is 2015
AND,2024-04-01,2024-04-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2024,2024,,122.239308,X,base year is 2015
AND,2000-05-01,2000-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,72.782914,I,base year is 2015
AND,2001-05-01,2001-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,75.217123,I,base year is 2015
AND,2002-05-01,2002-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,77.648703,I,base year is 2015
AND,2003-05-01,2003-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,80.076599,I,base year is 2015
AND,2004-05-01,2004-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,82.460512,I,base year is 2015
AND,2005-05-01,2005-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,85.046750,I,base year is 2015
AND,2006-05-01,2006-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,88.090417,I,base year is 2015
AND,2007-05-01,2007-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,90.949353,I,base year is 2015
AND,2008-05-01,2008-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,94.037004,I,base year is 2015
AND,2009-05-01,2009-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,95.893113,I,base year is 2015
AND,2010-05-01,2010-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,95.875520,I,base year is 2015
AND,2011-05-01,2011-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,97.854783,I,base year is 2015
AND,2012-05-01,2012-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,99.948404,I,base year is 2015
AND,2013-05-01,2013-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,100.986418,I,base year is 2015
AND,2014-05-01,2014-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,101.549408,X,base year is 2015
AND,2015-05-01,2015-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,100.810483,X,base year is 2015
AND,2016-05-01,2016-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,99.649315,X,base year is 2015
AND,2017-05-01,2017-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,102.288333,X,base year is 2015
AND,2018-05-01,2018-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,103.660622,X,base year is 2015
AND,2019-05-01,2019-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,104.293987,X,base year is 2015
AND,2020-05-01,2020-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,104.188426,X,base year is 2015
AND,2021-05-01,2021-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,105.560715,X,base year is 2015
AND,2022-05-01,2022-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,112.422162,X,base year is 2015
AND,2023-05-01,2023-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,117.911319,X,base year is 2015
AND,2024-05-01,2024-05-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2024,2024,,122.450430,X,base year is 2015
AND,2000-06-01,2000-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,72.985765,I,base year is 2015
AND,2001-06-01,2001-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,75.419974,I,base year is 2015
AND,2002-06-01,2002-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,77.851027,I,base year is 2015
AND,2003-06-01,2003-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,80.278924,I,base year is 2015
AND,2004-06-01,2004-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,82.654040,I,base year is 2015
AND,2005-06-01,2005-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,85.293058,I,base year is 2015
AND,2006-06-01,2006-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,88.354319,I,base year is 2015
AND,2007-06-01,2007-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,91.151678,I,base year is 2015
AND,2008-06-01,2008-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,94.371279,I,base year is 2015
AND,2009-06-01,2009-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,95.796349,I,base year is 2015
AND,2010-06-01,2010-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,96.007470,I,base year is 2015
AND,2011-06-01,2011-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,98.065904,I,base year is 2015
AND,2012-06-01,2012-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,100.071558,I,base year is 2015
AND,2013-06-01,2013-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,101.021604,I,base year is 2015
AND,2014-06-01,2014-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,101.443847,X,base year is 2015
AND,2015-06-01,2015-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,100.599362,X,base year is 2015
AND,2016-06-01,2016-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,99.754876,X,base year is 2015
AND,2017-06-01,2017-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,101.866090,X,base year is 2015
AND,2018-06-01,2018-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,103.660622,X,base year is 2015
AND,2019-06-01,2019-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,104.082865,X,base year is 2015
AND,2020-06-01,2020-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,103.660622,X,base year is 2015
AND,2021-06-01,2021-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,105.560715,X,base year is 2015
AND,2022-06-01,2022-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,113.372208,X,base year is 2015
AND,2023-06-01,2023-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,118.333562,X,base year is 2015
AND,2024-06-01,2024-06-30,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2024,2024,,122.133747,X,base year is 2015
AND,2000-07-01,2000-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,73.188616,I,base year is 2015
AND,2001-07-01,2001-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,75.622824,I,base year is 2015
AND,2002-07-01,2002-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,78.053352,I,base year is 2015
AND,2003-07-01,2003-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,80.481249,I,base year is 2015
AND,2004-07-01,2004-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,82.847568,I,base year is 2015
AND,2005-07-01,2005-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,85.539366,I,base year is 2015
AND,2006-07-01,2006-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,88.618220,I,base year is 2015
AND,2007-07-01,2007-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,91.354002,I,base year is 2015
AND,2008-07-01,2008-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,94.705555,I,base year is 2015
AND,2009-07-01,2009-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,95.699585,I,base year is 2015
AND,2010-07-01,2010-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,96.139421,I,base year is 2015
AND,2011-07-01,2011-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,98.277026,I,base year is 2015
AND,2012-07-01,2012-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,100.194712,I,base year is 2015
AND,2013-07-01,2013-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,101.056791,I,base year is 2015
AND,2014-07-01,2014-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,101.021604,X,base year is 2015
AND,2015-07-01,2015-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,99.965997,X,base year is 2015
AND,2016-07-01,2016-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,99.227072,X,base year is 2015
AND,2017-07-01,2017-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,101.232726,X,base year is 2015
AND,2018-07-01,2018-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,102.921697,X,base year is 2015
AND,2019-07-01,2019-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,103.449501,X,base year is 2015
AND,2020-07-01,2020-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,103.555062,X,base year is 2015
AND,2021-07-01,2021-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,105.455154,X,base year is 2015
AND,2022-07-01,2022-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,113.161087,X,base year is 2015
AND,2023-07-01,2023-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,118.228001,X,base year is 2015
AND,2024-07-01,2024-07-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2024,2024,,121.817065,X,base year is 2015
AND,2000-08-01,2000-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,73.391467,I,base year is 2015
AND,2001-08-01,2001-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,75.825675,I,base year is 2015
AND,2002-08-01,2002-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,78.255677,I,base year is 2015
AND,2003-08-01,2003-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,80.683573,I,base year is 2015
AND,2004-08-01,2004-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,83.041096,I,base year is 2015
AND,2005-08-01,2005-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,85.785675,I,base year is 2015
AND,2006-08-01,2006-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,88.882122,I,base year is 2015
AND,2007-08-01,2007-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,91.556327,I,base year is 2015
AND,2008-08-01,2008-08-31,6,'020,Andorra,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,95.039831,I,base year is 2015
